# DEVELOPMENT-ONLY SYNTHETIC PLACEHOLDER — NOT REAL DATA. For pipeline validation only. Safe to delete/replace.
Year,Quarter,Period,quarter_num,time_index,Company,Ticker,Sector,Sales,Expenses,Operating Profit,Net Profit,Total Assets,Equity,Borrowings,Total Liabilities,CFO,CFI,CFF,Net Cash Flow,is_synthetic_company,source
2024,Q2,Q2 2024,2,8097,SYN Energy 012,SYNENE012,Energy,164923.94,148164.38,16759.57,14080.44,629892.52,288778.97,236623.58,341113.56,19502.91,-11408.61,-3925.42,4168.87,True,synthetic
2024,Q3,Q3 2024,3,8098,SYN Energy 012,SYNENE012,Energy,164070.46,144802.79,19267.67,14932.68,633445.7,292240.32,234728.11,341205.37,23767.08,-14181.44,-4647.27,4938.37,True,synthetic
2024,Q4,Q4 2024,4,8099,SYN Energy 012,SYNENE012,Energy,164028.17,142939.48,21088.69,15042.67,610547.64,270787.52,226563.37,339760.12,24171.57,-14364.26,-4732.41,5074.89,True,synthetic
2025,Q1,Q1 2025,1,8100,SYN Energy 012,SYNENE012,Energy,172741.47,150496.01,22245.46,18088.37,727889.47,378885.31,262110.47,349004.16,24426.09,-11041.03,-4697.42,8687.64,True,synthetic
2025,Q2,Q2 2025,2,8101,SYN Energy 012,SYNENE012,Energy,181260.66,158994.93,22265.74,16807.91,821967.79,463070.62,250282.87,358897.17,23131.76,-11188.21,-4750.13,7193.42,True,synthetic
2025,Q3,Q3 2025,3,8102,SYN Energy 012,SYNENE012,Energy,188764.53,169017.92,19746.62,17561.65,922877.45,504359.93,277632.58,418517.52,19837.53,-9211.41,-4256.42,6369.7,True,synthetic
2025,Q4,Q4 2025,4,8103,SYN Energy 012,SYNENE012,Energy,187790.46,165778.53,22011.93,18933.78,906324.65,445465.94,294874.04,460858.71,20717.36,-9136.21,-4392.84,7188.32,True,synthetic
2024,Q1,Q1 2024,1,8096,SYN Energy 013,SYNENE013,Energy,160905.04,136682.97,24222.08,20111.37,641437.44,320718.72,227466.13,320718.72,30660.12,-18396.07,-6132.02,6132.03,True,synthetic
2024,Q2,Q2 2024,2,8097,SYN Energy 013,SYNENE013,Energy,172404.85,144803.57,27601.28,25633.12,768414.35,361224.14,261070.55,407190.21,36269.51,-20638.8,-7553.98,8076.74,True,synthetic
2024,Q3,Q3 2024,3,8098,SYN Energy 013,SYNENE013,Energy,176681.67,147559.39,29122.28,27477.52,817198.6,327202.49,307996.24,489996.11,41371.42,-19084.69,-9062.62,13224.1,True,synthetic
2024,Q4,Q4 2024,4,8099,SYN Energy 013,SYNENE013,Energy,182269.4,151980.15,30289.24,31122.78,869972.16,297959.41,332670.34,572012.75,43599.59,-16501.72,-10237.53,16860.34,True,synthetic
2025,Q1,Q1 2025,1,8100,SYN Energy 013,SYNENE013,Energy,183518.12,155319.15,28198.96,30043.19,834098.24,310301.62,312293.89,523796.62,42746.58,-16820.62,-9466.16,16459.8,True,synthetic
2025,Q2,Q2 2025,2,8101,SYN Energy 013,SYNENE013,Energy,192905.27,170963.8,21941.47,18052.82,789486.4,330222.37,231385.57,459264.03,26621.7,-11708.0,-4894.32,10019.37,True,synthetic
2025,Q3,Q3 2025,3,8102,SYN Energy 013,SYNENE013,Energy,193058.87,166870.44,26188.43,22931.44,753281.54,323099.69,251670.51,430181.85,30325.23,-15832.62,-5075.13,9417.48,True,synthetic
2025,Q4,Q4 2025,4,8103,SYN Energy 013,SYNENE013,Energy,197099.82,171392.83,25706.99,21591.73,628247.42,260291.25,207127.28,367956.17,33820.65,-19031.15,-6046.7,8742.8,True,synthetic
2024,Q1,Q1 2024,1,8096,SYN Energy 014,SYNENE014,Energy,254171.65,222437.54,31734.11,23800.58,1052670.01,525093.97,316545.63,527576.05,46114.13,-27668.48,-11927.09,6518.55,True,synthetic
2024,Q2,Q2 2024,2,8097,SYN Energy 014,SYNENE014,Energy,260769.75,223792.45,36977.3,23867.18,1016096.95,452976.03,300898.7,563120.93,59296.62,-32537.35,-16526.94,10232.33,True,synthetic
2024,Q3,Q3 2024,3,8098,SYN Energy 014,SYNENE014,Energy,267944.95,231339.75,36605.2,18564.27,1174780.15,523711.65,379334.06,651068.5,65499.56,-37601.49,-19852.44,8045.63,True,synthetic
2024,Q4,Q4 2024,4,8099,SYN Energy 014,SYNENE014,Energy,270366.04,233257.22,37108.81,22648.03,1200324.21,553664.28,389510.86,646659.93,66565.16,-42706.33,-21089.41,2769.42,True,synthetic
2025,Q1,Q1 2025,1,8100,SYN Energy 014,SYNENE014,Energy,266103.45,226242.78,39860.67,29228.13,1143909.59,582920.94,352552.53,560988.66,77403.9,-50137.34,-24981.51,2285.05,True,synthetic
2025,Q2,Q2 2025,2,8101,SYN Energy 014,SYNENE014,Energy,273984.6,228240.25,45744.35,30825.2,1476895.23,730723.71,462591.45,746171.52,82673.16,-56400.84,-26248.42,23.9,True,synthetic
2025,Q3,Q3 2025,3,8102,SYN Energy 014,SYNENE014,Energy,284380.94,235088.86,49292.08,32768.23,1308472.84,623919.44,414314.77,684553.4,85008.64,-48032.97,-23756.34,13219.33,True,synthetic
2025,Q4,Q4 2025,4,8103,SYN Energy 014,SYNENE014,Energy,276103.01,229411.56,46691.45,29658.86,1314839.14,612744.5,474561.65,702094.64,86838.96,-45509.87,-26196.4,15132.69,True,synthetic
2024,Q1,Q1 2024,1,8096,SYN Energy 015,SYNENE015,Energy,283463.84,254066.67,29397.17,20907.54,1998260.87,999130.42,384480.83,999130.45,54297.04,-23855.86,-13368.24,17072.95,True,synthetic
2024,Q2,Q2 2024,2,8097,SYN Energy 015,SYNENE015,Energy,280808.37,250865.88,29942.49,19745.01,2125239.82,984031.38,440920.79,1141208.44,53706.54,-23328.06,-13406.2,16972.29,True,synthetic
2024,Q3,Q3 2024,3,8098,SYN Energy 015,SYNENE015,Energy,268381.16,238643.38,29737.79,21956.88,2076116.62,931144.93,466933.92,1144971.69,57424.2,-23443.43,-15519.42,18461.35,True,synthetic
2024,Q4,Q4 2024,4,8099,SYN Energy 015,SYNENE015,Energy,263704.83,233101.24,30603.58,23564.15,2067596.93,1078191.84,418380.84,989405.09,61025.03,-27034.16,-19250.05,14740.82,True,synthetic
2025,Q1,Q1 2025,1,8100,SYN Energy 015,SYNENE015,Energy,277670.39,253333.95,24336.44,18685.64,2420410.51,1236110.31,487624.83,1184300.2,51744.44,-27752.44,-13945.76,10046.24,True,synthetic
2025,Q2,Q2 2025,2,8101,SYN Energy 015,SYNENE015,Energy,298203.21,261453.26,36749.95,29118.69,2184605.14,909714.53,460466.99,1274890.61,73957.4,-40587.83,-20057.45,13312.12,True,synthetic
2025,Q3,Q3 2025,3,8102,SYN Energy 015,SYNENE015,Energy,305853.5,265416.91,40436.59,31219.18,2053648.46,836880.08,422857.67,1216768.38,91788.45,-45812.26,-25532.73,20443.47,True,synthetic
2025,Q4,Q4 2025,4,8103,SYN Energy 015,SYNENE015,Energy,303472.73,265279.34,38193.39,30244.85,2058667.97,873548.16,389708.45,1185119.8,89083.2,-43345.52,-25845.79,19891.89,True,synthetic
2024,Q1,Q1 2024,1,8096,SYN Energy 016,SYNENE016,Energy,265519.48,225392.41,40127.07,28491.42,1859443.8,879210.4,439611.69,980233.39,58386.79,-35032.07,-17007.64,6347.07,True,synthetic
2024,Q2,Q2 2024,2,8097,SYN Energy 016,SYNENE016,Energy,275227.75,231233.78,43993.97,25378.99,2239146.34,1058090.48,568962.04,1181055.86,62136.65,-37951.79,-21593.14,2591.72,True,synthetic
2024,Q3,Q3 2024,3,8098,SYN Energy 016,SYNENE016,Energy,279531.09,240671.92,38859.17,25564.89,2189557.56,996635.47,550123.09,1192922.1,56317.42,-29328.3,-21893.85,5095.27,True,synthetic
2024,Q4,Q4 2024,4,8099,SYN Energy 016,SYNENE016,Energy,286752.72,244730.49,42022.23,33483.83,2422683.3,958195.17,763028.38,1464488.13,64647.18,-40006.28,-24000.47,640.44,True,synthetic
2025,Q1,Q1 2025,1,8100,SYN Energy 016,SYNENE016,Energy,292367.76,255548.23,36819.53,36268.43,2232532.5,855437.25,640600.58,1377095.25,62124.88,-44310.23,-24481.32,-6666.67,True,synthetic
2025,Q2,Q2 2025,2,8101,SYN Energy 016,SYNENE016,Energy,298656.79,259841.52,38815.27,37959.87,2331111.78,961381.85,753752.49,1369729.93,56468.04,-38558.29,-21153.82,-3244.07,True,synthetic
2025,Q3,Q3 2025,3,8102,SYN Energy 016,SYNENE016,Energy,287887.31,242460.13,45427.18,38140.95,1703812.45,711078.2,581346.47,992734.25,69018.62,-40448.78,-24593.56,3976.28,True,synthetic
2025,Q4,Q4 2025,4,8103,SYN Energy 016,SYNENE016,Energy,280118.39,232874.55,47243.84,40225.47,1514506.0,649099.82,474982.18,865406.18,56580.4,-32158.28,-20427.35,3994.77,True,synthetic
2024,Q1,Q1 2024,1,8096,SYN Energy 017,SYNENE017,Energy,279939.48,238235.6,41703.88,32278.94,1953943.89,976971.93,469103.31,976971.96,63338.9,-35305.68,-17736.16,10297.06,True,synthetic
2024,Q2,Q2 2024,2,8097,SYN Energy 017,SYNENE017,Energy,296259.05,253486.75,42772.3,36551.05,1920665.37,987292.81,527385.65,933372.56,51042.03,-26494.8,-12261.28,12285.95,True,synthetic
2024,Q3,Q3 2024,3,8098,SYN Energy 017,SYNENE017,Energy,299002.62,258625.55,40377.07,34092.38,2151919.65,1094170.46,586485.63,1057749.19,38057.17,-20193.79,-7676.81,10186.57,True,synthetic
2024,Q4,Q4 2024,4,8099,SYN Energy 017,SYNENE017,Energy,302993.28,261256.25,41737.03,34993.37,2079821.15,1062028.71,468630.81,1017792.44,53528.91,-26992.88,-13004.09,13531.94,True,synthetic
2025,Q1,Q1 2025,1,8100,SYN Energy 017,SYNENE017,Energy,304128.37,262187.97,41940.4,33571.15,2018458.79,1052463.62,477639.68,965995.17,51496.85,-26418.33,-14410.16,10668.36,True,synthetic
2025,Q2,Q2 2025,2,8101,SYN Energy 017,SYNENE017,Energy,302707.75,265575.04,37132.7,28112.27,1946356.41,1014251.71,476666.07,932104.71,52732.24,-28021.83,-15277.74,9432.67,True,synthetic
2025,Q3,Q3 2025,3,8102,SYN Energy 017,SYNENE017,Energy,318303.52,280040.79,38262.73,26305.37,2353113.88,1313309.83,528518.19,1039804.06,45463.81,-26083.06,-12666.58,6714.17,True,synthetic
2025,Q4,Q4 2025,4,8103,SYN Energy 017,SYNENE017,Energy,320630.53,277753.63,42876.9,24799.25,2139932.22,1172503.17,475431.52,967429.05,46164.64,-29485.59,-13109.77,3569.28,True,synthetic
2024,Q1,Q1 2024,1,8096,SYN Energy 018,SYNENE018,Energy,247400.28,218997.5,28402.77,21302.08,1744033.01,713355.23,618406.68,1030677.78,52822.97,-31148.07,-15452.29,6222.61,True,synthetic
2024,Q2,Q2 2024,2,8097,SYN Energy 018,SYNENE018,Energy,252301.65,224457.89,27843.76,19817.45,1624853.16,744579.97,498587.36,880273.19,48739.92,-25975.6,-13238.37,9525.95,True,synthetic
2024,Q3,Q3 2024,3,8098,SYN Energy 018,SYNENE018,Energy,253569.5,228541.83,25027.67,19208.84,1490636.48,759322.9,404367.14,731313.58,46929.68,-25077.26,-12279.49,9572.94,True,synthetic
2024,Q4,Q4 2024,4,8099,SYN Energy 018,SYNENE018,Energy,256448.54,229468.07,26980.47,20419.3,1544792.09,679470.3,510000.93,865321.8,51038.27,-30801.64,-11298.07,8938.56,True,synthetic
2025,Q1,Q1 2025,1,8100,SYN Energy 018,SYNENE018,Energy,253573.21,221350.06,32223.15,25342.28,1563121.21,604960.1,488789.03,958161.11,66004.53,-31998.22,-12757.27,21249.05,True,synthetic
2025,Q2,Q2 2025,2,8101,SYN Energy 018,SYNENE018,Energy,259174.49,226507.4,32667.09,26772.69,1535358.18,580851.55,635781.26,954506.63,64766.94,-25262.91,-12973.18,26530.85,True,synthetic
2025,Q3,Q3 2025,3,8102,SYN Energy 018,SYNENE018,Energy,268714.13,233883.72,34830.4,29102.11,1683492.51,650250.12,679302.59,1033242.39,78598.35,-42750.91,-11525.77,24321.67,True,synthetic
2025,Q4,Q4 2025,4,8103,SYN Energy 018,SYNENE018,Energy,280184.68,245255.79,34928.89,30217.07,1970095.36,748213.47,870859.2,1221881.89,66920.23,-36151.38,-9419.34,21349.51,True,synthetic
2024,Q1,Q1 2024,1,8096,SYN Energy 019,SYNENE019,Energy,180343.05,162062.12,18280.93,14485.26,687658.6,341644.22,203133.94,346014.38,26547.47,-15928.48,-6969.52,3649.47,True,synthetic
2024,Q2,Q2 2024,2,8097,SYN Energy 019,SYNENE019,Energy,188521.36,168307.01,20214.35,16838.59,732217.09,303156.31,276592.88,429060.78,31325.18,-18595.88,-8030.15,4699.15,True,synthetic
2024,Q3,Q3 2024,3,8098,SYN Energy 019,SYNENE019,Energy,191104.22,170319.23,20784.99,17257.61,726076.01,295809.95,233299.85,430266.07,31350.14,-22287.45,-6237.78,2824.91,True,synthetic
2024,Q4,Q4 2024,4,8099,SYN Energy 019,SYNENE019,Energy,201898.17,177896.0,24002.17,15633.98,838162.17,276578.61,304687.29,561583.56,32491.3,-20969.54,-6225.75,5296.0,True,synthetic
2025,Q1,Q1 2025,1,8100,SYN Energy 019,SYNENE019,Energy,207326.33,177929.51,29396.82,19297.12,904729.02,351127.05,257457.1,553601.97,41037.36,-27934.73,-9003.92,4098.72,True,synthetic
2025,Q2,Q2 2025,2,8101,SYN Energy 019,SYNENE019,Energy,214828.34,186265.74,28562.6,21624.2,954626.59,429130.7,242801.96,525495.9,44781.84,-33271.58,-9496.63,2013.63,True,synthetic
2025,Q3,Q3 2025,3,8102,SYN Energy 019,SYNENE019,Energy,219496.26,189560.83,29935.43,20982.79,1040763.33,524575.5,297811.39,516187.83,48220.39,-32394.29,-10957.81,4868.28,True,synthetic
2025,Q4,Q4 2025,4,8103,SYN Energy 019,SYNENE019,Energy,226123.5,196484.07,29639.43,23373.47,1058436.74,558400.48,321771.51,500036.26,40122.46,-25157.51,-7977.9,6987.05,True,synthetic
2024,Q1,Q1 2024,1,8096,SYN Energy 020,SYNENE020,Energy,239192.02,209424.01,29768.01,20480.28,966927.76,462893.05,223647.7,504034.71,40415.65,-19418.6,-8083.13,12913.92,True,synthetic
2024,Q2,Q2 2024,2,8097,SYN Energy 020,SYNENE020,Energy,236352.95,206737.9,29615.04,23601.91,962731.71,458813.48,221465.2,503918.23,37784.72,-17354.01,-7351.33,13079.38,True,synthetic
2024,Q3,Q3 2024,3,8098,SYN Energy 020,SYNENE020,Energy,236921.71,204388.39,32533.32,22780.54,1143208.29,550795.79,280494.93,592412.5,39061.76,-19261.13,-7103.48,12697.15,True,synthetic
2024,Q4,Q4 2024,4,8099,SYN Energy 020,SYNENE020,Energy,237587.01,204585.95,33001.07,24537.05,983508.93,499651.05,247137.5,483857.88,39834.04,-21538.03,-5736.81,12559.2,True,synthetic
2025,Q1,Q1 2025,1,8100,SYN Energy 020,SYNENE020,Energy,241697.79,204312.07,37385.72,30661.1,920842.02,458572.26,258450.31,462269.76,39413.48,-17010.21,-6627.94,15775.33,True,synthetic
2025,Q2,Q2 2025,2,8101,SYN Energy 020,SYNENE020,Energy,246119.26,205648.42,40470.84,36336.39,763732.8,391686.42,207179.71,372046.38,46773.57,-22812.02,-8637.32,15324.24,True,synthetic
2025,Q3,Q3 2025,3,8102,SYN Energy 020,SYNENE020,Energy,247589.61,203688.84,43900.76,35675.26,817849.08,430813.39,215149.03,387035.68,58403.58,-32058.36,-9015.12,17330.1,True,synthetic
2025,Q4,Q4 2025,4,8103,SYN Energy 020,SYNENE020,Energy,247695.58,201464.94,46230.64,38822.99,1075358.11,514602.88,321196.48,560755.23,57176.7,-30200.25,-8128.98,18847.48,True,synthetic
2024,Q1,Q1 2024,1,8096,SYN Energy 021,SYNENE021,Energy,250862.61,224746.12,26116.48,20423.89,1648501.22,824250.6,363275.4,824250.62,41818.24,-18041.29,-11627.46,12149.5,True,synthetic
2024,Q2,Q2 2024,2,8097,SYN Energy 021,SYNENE021,Energy,251226.38,224337.94,26888.45,20866.92,1766739.54,842708.48,429231.02,924031.06,41346.26,-14639.95,-11206.96,15499.35,True,synthetic
2024,Q3,Q3 2024,3,8098,SYN Energy 021,SYNENE021,Energy,250723.68,222348.53,28375.15,23141.0,1628107.31,718546.86,412849.98,909560.45,43026.01,-17623.36,-14276.61,11126.04,True,synthetic
2024,Q4,Q4 2024,4,8099,SYN Energy 021,SYNENE021,Energy,251162.43,227534.94,23627.49,19415.9,1997596.57,1019463.75,393948.08,978132.82,34879.84,-15408.94,-11406.99,8063.91,True,synthetic
2025,Q1,Q1 2025,1,8100,SYN Energy 021,SYNENE021,Energy,254069.0,226913.61,27155.39,21530.55,1784038.86,798816.35,354437.57,985222.51,32899.92,-14291.87,-11267.19,7340.85,True,synthetic
2025,Q2,Q2 2025,2,8101,SYN Energy 021,SYNENE021,Energy,263143.53,237421.85,25721.69,23468.03,1849805.05,934939.24,367019.06,914865.81,32922.03,-13935.91,-11377.12,7609.0,True,synthetic
2025,Q3,Q3 2025,3,8102,SYN Energy 021,SYNENE021,Energy,270909.06,245437.39,25471.67,24171.07,1834101.21,985774.44,368226.36,848326.77,35988.79,-18269.05,-13429.16,4290.58,True,synthetic
2025,Q4,Q4 2025,4,8103,SYN Energy 021,SYNENE021,Energy,275185.73,247907.45,27278.28,25855.55,1795402.07,920236.42,390210.87,875165.64,39611.16,-18611.41,-13751.31,7248.44,True,synthetic
2024,Q1,Q1 2024,1,8096,SYN Energy 022,SYNENE022,Energy,279159.37,244066.95,35092.41,22514.52,1856786.19,807521.5,403065.98,1049264.69,51232.64,-21284.67,-13242.53,16705.44,True,synthetic
2024,Q2,Q2 2024,2,8097,SYN Energy 022,SYNENE022,Energy,274452.21,238333.51,36118.7,18356.31,1629372.52,648480.84,431767.96,980891.68,50014.78,-24432.62,-12098.26,13483.9,True,synthetic
2024,Q3,Q3 2024,3,8098,SYN Energy 022,SYNENE022,Energy,264515.2,229265.64,35249.55,17369.47,1426721.64,521317.9,425666.2,905403.74,57567.43,-28130.13,-11763.72,17673.58,True,synthetic
2024,Q4,Q4 2024,4,8099,SYN Energy 022,SYNENE022,Energy,261652.14,224359.31,37292.83,21887.45,1658905.64,646959.87,468409.53,1011945.78,51266.02,-21561.52,-9205.81,20498.69,True,synthetic
2025,Q1,Q1 2025,1,8100,SYN Energy 022,SYNENE022,Energy,264306.0,229511.39,34794.61,22518.11,1692987.84,687012.07,392639.3,1005975.77,42298.86,-14396.06,-8128.38,19774.43,True,synthetic
2025,Q2,Q2 2025,2,8101,SYN Energy 022,SYNENE022,Energy,266543.88,235408.32,31135.56,21187.0,1596581.54,761577.58,298748.28,835003.97,40118.2,-14805.92,-8989.48,16322.81,True,synthetic
2025,Q3,Q3 2025,3,8102,SYN Energy 022,SYNENE022,Energy,267465.09,237644.6,29820.48,20373.29,1728128.34,791320.24,300438.27,936808.09,41490.87,-15899.31,-9502.26,16089.29,True,synthetic
2025,Q4,Q4 2025,4,8103,SYN Energy 022,SYNENE022,Energy,275281.79,246076.26,29205.53,22521.81,1705136.76,751828.61,316153.82,953308.15,29757.92,-12595.57,-5870.47,11291.87,True,synthetic
2024,Q1,Q1 2024,1,8096,SYN Energy 023,SYNENE023,Energy,179306.12,164543.35,14762.78,11072.08,700706.55,201759.08,235356.1,498947.46,22494.41,-9295.0,-5448.61,7750.81,True,synthetic
2024,Q2,Q2 2024,2,8097,SYN Energy 023,SYNENE023,Energy,185676.86,171256.16,14420.7,11181.81,815959.23,207794.88,268894.16,608164.35,16961.82,-7040.61,-3733.28,6187.93,True,synthetic
2024,Q3,Q3 2024,3,8098,SYN Energy 023,SYNENE023,Energy,193493.07,176244.81,17248.26,15266.94,929201.82,251786.88,324420.73,677414.94,17188.27,-5946.78,-3464.73,7776.76,True,synthetic
2024,Q4,Q4 2024,4,8099,SYN Energy 023,SYNENE023,Energy,199364.33,182462.85,16901.47,13185.49,982764.25,254665.17,318960.69,728099.07,22734.97,-7538.7,-4807.92,10388.35,True,synthetic
2025,Q1,Q1 2025,1,8100,SYN Energy 023,SYNENE023,Energy,197374.06,183831.93,13542.13,10067.45,996279.27,268480.29,354266.92,727798.97,16178.25,-5301.81,-3669.58,7206.86,True,synthetic
2025,Q2,Q2 2025,2,8101,SYN Energy 023,SYNENE023,Energy,192698.11,179440.4,13257.72,11425.83,860295.51,245028.78,300000.94,615266.73,17991.89,-5150.06,-4506.62,8335.2,True,synthetic
2025,Q3,Q3 2025,3,8102,SYN Energy 023,SYNENE023,Energy,192477.43,178072.97,14404.46,10018.84,947901.38,319600.14,316887.86,628301.24,18480.54,-6131.87,-4972.25,7376.42,True,synthetic
2025,Q4,Q4 2025,4,8103,SYN Energy 023,SYNENE023,Energy,193745.38,178475.46,15269.92,10683.24,832524.98,285086.69,226829.72,547438.28,19576.43,-5858.85,-5628.92,8088.66,True,synthetic
2024,Q1,Q1 2024,1,8096,SYN Energy 024,SYNENE024,Energy,244986.03,217992.47,26993.56,20245.18,1087614.45,445405.56,265482.08,642208.89,39513.73,-23708.24,-10992.58,4812.91,True,synthetic
2024,Q2,Q2 2024,2,8097,SYN Energy 024,SYNENE024,Energy,259101.6,225745.3,33356.3,24577.5,1176893.89,499726.04,312850.6,677167.85,53730.06,-36984.32,-13961.86,2783.88,True,synthetic
2024,Q3,Q3 2024,3,8098,SYN Energy 024,SYNENE024,Energy,256995.25,227731.18,29264.07,26031.46,1197453.26,471319.51,336444.56,726133.74,40623.8,-29113.87,-12018.89,-508.97,True,synthetic
2024,Q4,Q4 2024,4,8099,SYN Energy 024,SYNENE024,Energy,269772.17,239673.36,30098.81,30915.2,1248093.93,463713.08,354647.1,784380.85,35342.56,-26325.35,-10446.27,-1429.06,True,synthetic
2025,Q1,Q1 2025,1,8100,SYN Energy 024,SYNENE024,Energy,276740.69,248557.1,28183.6,34191.69,1291203.92,479438.73,367690.58,811765.2,32073.86,-21369.2,-9088.38,1616.28,True,synthetic
2025,Q2,Q2 2025,2,8101,SYN Energy 024,SYNENE024,Energy,285348.89,261335.06,24013.82,30942.12,1418237.25,512835.45,355744.02,905401.8,33434.11,-19884.99,-9294.09,4255.03,True,synthetic
2025,Q3,Q3 2025,3,8102,SYN Energy 024,SYNENE024,Energy,293170.04,269517.81,23652.23,32804.41,1372338.79,569318.64,329355.4,803020.15,33959.71,-22392.04,-11078.8,488.87,True,synthetic
2025,Q4,Q4 2025,4,8103,SYN Energy 024,SYNENE024,Energy,298461.63,266821.6,31640.02,41641.99,1201330.22,489102.87,317798.48,712227.35,41925.81,-25351.46,-13220.47,3353.88,True,synthetic
2024,Q1,Q1 2024,1,8096,SYN Energy 025,SYNENE025,Energy,250061.24,209700.25,40360.99,28929.91,1009024.45,504512.22,302707.34,504512.23,52880.52,-28449.55,-12821.52,11609.46,True,synthetic
2024,Q2,Q2 2024,2,8097,SYN Energy 025,SYNENE025,Energy,257063.39,214928.68,42134.71,32390.17,1236201.49,609170.9,356301.02,627030.59,55017.21,-34544.59,-12694.6,7778.01,True,synthetic
2024,Q3,Q3 2024,3,8098,SYN Energy 025,SYNENE025,Energy,257587.57,211047.6,46539.96,25691.55,1060563.06,507421.98,366378.44,553141.07,63981.02,-39606.9,-13010.9,11363.22,True,synthetic
2024,Q4,Q4 2024,4,8099,SYN Energy 025,SYNENE025,Energy,259203.2,212401.41,46801.79,26732.04,949170.05,465827.01,335911.89,483343.04,62797.59,-37640.13,-11963.72,13193.73,True,synthetic
2025,Q1,Q1 2025,1,8100,SYN Energy 025,SYNENE025,Energy,271841.67,224057.89,47783.77,24595.0,1095404.66,574721.1,294328.13,520683.56,72753.77,-40549.99,-14536.19,17667.58,True,synthetic
2025,Q2,Q2 2025,2,8101,SYN Energy 025,SYNENE025,Energy,268990.81,216443.98,52546.83,25474.18,1046595.05,630845.88,188061.68,415749.17,83718.27,-54245.87,-15874.32,13598.08,True,synthetic
2025,Q3,Q3 2025,3,8102,SYN Energy 025,SYNENE025,Energy,267675.99,215301.99,52373.99,32822.21,1080908.6,623777.14,193835.96,457131.46,81758.85,-52788.37,-16555.36,12415.12,True,synthetic
2025,Q4,Q4 2025,4,8103,SYN Energy 025,SYNENE025,Energy,261249.19,207973.34,53275.85,32657.03,1042841.84,568953.02,220081.11,473888.82,89262.86,-54243.15,-18288.16,16731.55,True,synthetic
2024,Q1,Q1 2024,1,8096,SYN Energy 026,SYNENE026,Energy,250823.99,221444.73,29379.26,22034.45,1695567.36,847783.68,508670.21,847783.68,54639.02,-32783.41,-13724.83,8130.78,True,synthetic
2024,Q2,Q2 2024,2,8097,SYN Energy 026,SYNENE026,Energy,258496.56,226475.74,32020.83,25540.62,2012942.4,1125902.49,647784.74,887039.92,62892.37,-34318.54,-16283.24,12290.6,True,synthetic
2024,Q3,Q3 2024,3,8098,SYN Energy 026,SYNENE026,Energy,266142.06,231572.88,34569.18,29686.51,1864247.8,1182046.36,464125.93,682201.44,71980.82,-43200.6,-22754.8,6025.42,True,synthetic
2024,Q4,Q4 2024,4,8099,SYN Energy 026,SYNENE026,Energy,274070.27,239781.87,34288.4,30935.9,1904134.53,1165870.74,531694.68,738263.79,80596.37,-46465.53,-27072.84,7058.0,True,synthetic
2025,Q1,Q1 2025,1,8100,SYN Energy 026,SYNENE026,Energy,286988.88,251406.12,35582.76,28521.18,1859769.7,1119609.41,543287.16,740160.28,79078.75,-51142.95,-23983.34,3952.47,True,synthetic
2025,Q2,Q2 2025,2,8101,SYN Energy 026,SYNENE026,Energy,280764.75,243916.6,36848.16,31581.2,2096467.74,1307947.14,555082.47,788520.59,72616.88,-46173.37,-20813.52,5629.99,True,synthetic
2025,Q3,Q3 2025,3,8102,SYN Energy 026,SYNENE026,Energy,288409.2,248999.53,39409.67,38710.2,2447050.32,1376740.04,751183.69,1070310.28,90142.31,-60383.08,-27822.24,1936.99,True,synthetic
